species	rundate	headid	collection.date	population	position	Bdeadflowers	Bsingleseeds	Bsinglepappi	Bpappusseed	Beggcases	Ddeadflowers	Dsingleseeds	Dsinglepappi	Dpappusseed	Deggcases	Dtseeds	dissector	dissect.date	diameter 	intact.seeds	seed.id	plength	pwidth	drop.time	unattached.seeds 	cysts	stuck.seeds 	Aeggcases	Tseeds	Teggcases	seed.mass
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	3	11.4	21.9	3.11	44	0	8	0	71	0	0.001
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	4	10.1	16.3	3.01	44	0	8	0	71	0	0.0008
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	5	13.8	20.4	2.85	44	0	8	0	71	0	0.0009
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	6	11.6	17.6	2.96	44	0	8	0	71	0	0.001
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	7	11.6	18.4	3.1	44	0	8	0	71	0	0.0008
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	8	11.4	17.8	3.65	44	0	8	0	71	0	0.0009
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	9	9.8	20.1	3.04	44	0	8	0	71	0	0.0012
a	8/17/2007	262	8/15/2007	UT	NA	2	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	NA	17.4	19	10	11	21.6	4.24	44	0	8	0	71	0	0.0004
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	1	12.7	21.7	3.48	16	0	16	0	122	0	0.001
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	2	12.1	23.1	3.91	16	0	16	0	122	0	0.0011
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	3	12.1	24.2	4.31	16	0	16	0	122	0	0.0013
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	4	11.9	24.5	3.97	16	0	16	0	122	0	0.001
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	5	12.5	23.7	3.83	16	0	16	0	122	0	0.0011
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	6	11.3	24.4	3.94	16	0	16	0	122	0	0.0011
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	7	13.5	18.4	2.74	16	0	16	0	122	0	0.001
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	8	12.5	19.9	3.42	16	0	16	0	122	0	0.0011
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	9	11.9	20.3	3.16	16	0	16	0	122	0	0.0009
a	8/17/2007	263	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	21.1	90	10	12.4	20.1	2.96	16	0	16	0	122	0	0.001
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	1	8.6	16.2	2.31	33	0	6	0	130	0	0.0015
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	2	13.3	19.1	3	33	0	6	0	130	0	0.0012
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	3	12	18.7	2.38	33	0	6	0	130	0	0.0013
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	4	9.7	15.7	2.56	33	0	6	0	130	0	0.001
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	5	11.9	18.9	2.86	33	0	6	0	130	0	0.0011
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	6	9.4	19.8	3.09	33	0	6	0	130	0	0.0012
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	7	10	14	2.1	33	0	6	0	130	0	0.0016
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	8	7.6	17.2	2.38	33	0	6	0	130	0	0.0013
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	9	8.4	17.9	2.6	33	0	6	0	130	0	0.0013
a	8/17/2007	264	8/15/2007	UT	NA	35	22	24	2	0	7	4	5	1	0	5	Rick.Pongrance	2/21/2008	15.5	62	10	9.2	17.4	2.81	33	0	6	0	130	0	0.0011
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	1	11.1	24.2	3.46	15	0	15	0	60	0	0.0009
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	2	12.9	23.6	3.32	15	0	15	0	60	0	0.0012
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	3	13.1	23.7	3.32	15	0	15	0	60	0	0.0014
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	4	13.4	24.2	3.42	15	0	15	0	60	0	0.0014
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	5	13.3	22.7	3.39	15	0	15	0	60	0	0.0016
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	6	13.1	25.1	3.26	15	0	15	0	60	0	0.0013
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	7	14	25.1	2.87	15	0	15	0	60	0	0.0014
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	8	15.1	23.1	3.5	15	0	15	0	60	0	0.0016
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	9	13.7	15.6	2.32	15	0	15	0	60	0	0.0015
a	8/17/2007	265	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/21/2008	20.9	30	10	13.3	18.8	2.36	15	0	15	0	60	0	0.0013
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	1	14.6	21.3	2.42	55	0	14	0	129	0	0.0014
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	2	17	23.8	3.84	55	0	14	0	129	0	0.0013
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	3	14.4	21.4	2.82	55	0	14	0	129	0	0.0011
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	4	15.7	22.7	2.61	55	0	14	0	129	0	0.0012
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	5	15.4	22.1	2.66	55	0	14	0	129	0	0.0011
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	6	14.9	24.3	3.66	55	0	14	0	129	0	0.0013
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	7	15.2	23.3	2.52	55	0	14	0	129	0	0.0014
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	8	20	31.6	3.88	55	0	14	0	129	0	0.0012
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	9	14.6	25.4	3.61	55	0	14	0	129	0	0.0015
a	8/17/2007	266	8/15/2007	UT	NA	4	0	0	0	0	6	4	4	0	0	4	Caitlin.Sullivan	2/21/2008	22.5	56	10	15.6	23	2.89	55	0	14	0	129	0	0.0012
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	1	13.8	17.2	3.14	20	0	4	0	55	0	0.0008
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	2	13.9	21.6	2.83	20	0	4	0	55	0	0.0011
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	3	15.4	22.1	3.16	20	0	4	0	55	0	0.0013
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	4	13.9	21.7	3.75	20	0	4	0	55	0	0.0009
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	5	13.8	17.2	2.78	20	0	4	0	55	0	0.0008
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	6	13.3	23.2	3.33	20	0	4	0	55	0	0.0012
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	7	13.8	21.2	3.69	20	0	4	0	55	0	0.0009
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	8	14	21.3	3.13	20	0	4	0	55	0	0.0009
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	9	15.1	18.9	3.41	20	0	4	0	55	0	0.0007
a	8/17/2007	267	8/15/2007	UT	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	19.1	31	10	13.6	17.6	2.74	20	0	4	0	55	0	0.0008
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	1	12.7	22.2	2.13	41	0	41	0	123	0	0.0014
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	2	11.9	20.2	3.09	41	0	41	0	123	0	0.0007
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	3	10.8	16.1	3.34	41	0	41	0	123	0	0.0007
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	4	10.6	21.1	2.07	41	0	41	0	123	0	0.0018
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	5	11.6	20	2.03	41	0	41	0	123	0	0.0017
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	6	10.9	20.9	2.34	41	0	41	0	123	0	0.0014
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	7	11.3	21.1	2.1	41	0	41	0	123	0	0.0018
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	8	10.7	21.8	3.2	41	0	41	0	123	0	0.001
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	9	10.9	23	1.9	41	0	41	0	123	0	0.0018
a	8/17/2007	268	8/15/2007	UT	NA	18	10	10	0	0	5	6	0	0	0	6	Maggie.Wilkens	2/21/2008	17.1	25	10	10.9	20.1	2.3	41	0	41	0	123	0	0.0015
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	1	14	22.6	2.3	34	0	2	0	73	0	0.0015
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	2	13.3	22	2.63	34	0	2	0	73	0	0.0014
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	3	13.4	22.8	2.56	34	0	2	0	73	0	0.0011
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	4	11.5	18.6	2.46	34	0	2	0	73	0	0.0013
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	5	10.7	16.2	2.57	34	0	2	0	73	0	0.0011
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	6	13.4	19.8	2.65	34	0	2	0	73	0	0.0013
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	7	12.3	21.4	2.59	34	0	2	0	73	0	0.0014
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	8	11	19	2.06	34	0	2	0	73	0	0.0011
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	9	11.9	17.4	2.63	34	0	2	0	73	0	0.001
a	8/17/2007	269	8/15/2007	UT	NA	8	0	0	0	0	11	4	5	0	0	4	Rick.Pongrance	2/28/2008	21.9	33	10	12.1	20.4	2.85	34	0	2	0	73	0	0.0014
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	1	8.5	14.3	2.84	17	0	0	0	62	0	0.001
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	2	13.9	21.3	3.65	17	0	0	0	62	0	0.0012
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	3	12.7	16	2.85	17	0	0	0	62	0	0.001
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	4	11.5	14	2.38	17	0	0	0	62	0	0.0011
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	5	9.3	13.9	2.87	17	0	0	0	62	0	0.0009
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	6	8.5	18.3	3.31	17	0	0	0	62	0	0.001
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	7	10.9	15.8	2.83	17	0	0	0	62	0	0.0009
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	8	13.6	17.5	3.03	17	0	0	0	62	0	0.0012
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	9	10.9	15.5	2.84	17	0	0	0	62	0	0.0007
a	8/17/2007	270	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/21/2008	17.7	45	10	11.5	15.6	3.03	17	0	0	0	62	0	0.0009
a	8/17/2007	271	8/15/2007	UT	NA	3	0	0	0	0	5	1	2	0	0	1	Rick.Pongrance	2/28/2008	18.6	4	1	14.8	21.5	2.52	78	0	0	0	83	0	0.0014
a	8/17/2007	271	8/15/2007	UT	NA	3	0	0	0	0	5	1	2	0	0	1	Rick.Pongrance	2/28/2008	18.6	4	2	11.6	20	2.78	78	0	0	0	83	0	0.0015
a	8/17/2007	271	8/15/2007	UT	NA	3	0	0	0	0	5	1	2	0	0	1	Rick.Pongrance	2/28/2008	18.6	4	3	NA	NA	NA	78	0	0	0	83	0	NA
a	8/17/2007	271	8/15/2007	UT	NA	3	0	0	0	0	5	1	2	0	0	1	Rick.Pongrance	2/28/2008	18.6	4	4	15.2	25.5	3.94	78	0	0	0	83	0	0.0007
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	1	6.6	15.3	2.23	5	0	3	0	36	0	0.0011
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	2	10.2	9.7	1.78	5	0	3	0	36	0	0.0012
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	3	11	10.2	1.63	5	0	3	0	36	0	0.001
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	4	9.8	12.8	2.04	5	0	3	0	36	0	0.001
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	5	9.7	11.2	1.77	5	0	3	0	36	0	0.0009
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	6	11.7	11.2	1.81	5	0	3	0	36	0	0.0007
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	7	9.4	9.8	1.75	5	0	3	0	36	0	0.001
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	8	10.8	12.5	2.61	5	0	3	0	36	0	0.0003
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	9	10.1	13.4	2.02	5	0	3	0	36	0	0.0009
a	8/17/2007	272	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	2/28/2008	15.5	28	10	10.5	11.6	2.16	5	0	3	0	36	0	0.0006
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	1	13.1	14.9	2.91	11	0	3	0	77	0	0.0007
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	2	11.1	11.9	2.05	11	0	3	0	77	0	0.0008
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	3	12.8	12.8	2.23	11	0	3	0	77	0	0.0008
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	4	12.3	14.3	2.74	11	0	3	0	77	0	0.0007
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	5	12.3	12.9	2.52	11	0	3	0	77	0	0.0007
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	6	11.3	14.8	2.75	11	0	3	0	77	0	0.0008
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	7	11.5	14.1	2.94	11	0	3	0	77	0	0.0008
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	8	12.9	13.5	2.6	11	0	3	0	77	0	0.0006
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	9	13	14.1	2.63	11	0	3	0	77	0	0.001
a	8/17/2007	273	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/21/2008	18.6	63	10	11.7	16.2	3.11	11	0	3	0	77	0	0.0009
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	1	10.5	15.4	2.51	9	0	9	0	51	0	0.0009
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	2	11.9	14.5	2.18	9	0	9	0	51	0	0.001
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	3	11.3	10.7	1.95	9	0	9	0	51	0	0.0011
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	4	12.2	12	2.14	9	0	9	0	51	0	0.0008
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	5	11.5	11.6	2.03	9	0	9	0	51	0	0.0011
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	6	11.2	13	2.36	9	0	9	0	51	0	0.0012
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	7	11.7	11.8	2.04	9	0	9	0	51	0	0.001
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	8	11.2	13.9	2.26	9	0	9	0	51	0	0.0013
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	9	10.9	13.2	2.42	9	0	9	0	51	0	0.0009
a	8/17/2007	274	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	2/28/2008	15.7	33	10	10.9	15.6	2.44	9	0	9	0	51	0	0.0012
a	8/17/2007	275	8/15/2007	UT	NA	52	44	55	0	0	18	8	11	1	0	9	Caitlin.Sullivan	3/25/2008	18.2	0	NA	NA	NA	NA	14	0	4	0	71	0	NA
a	8/17/2007	276	8/15/2007	UT	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/14/2008	17.7	0	NA	NA	NA	NA	0	4	14	9	14	9	NA
a	8/17/2007	277	8/15/2007	UT	NA	42	31	32	0	0	7	10	10	3	0	13	Maggie.Wilkens	2/28/2008	15.3	5	1	10	15.3	1.85	17	0	17	0	83	0	0.0014
a	8/17/2007	277	8/15/2007	UT	NA	42	31	32	0	0	7	10	10	3	0	13	Maggie.Wilkens	2/28/2008	15.3	5	2	11.4	17.1	1.95	17	0	17	0	83	0	0.0017
a	8/17/2007	277	8/15/2007	UT	NA	42	31	32	0	0	7	10	10	3	0	13	Maggie.Wilkens	2/28/2008	15.3	5	3	10.1	17.8	2.25	17	0	17	0	83	0	0.0012
a	8/17/2007	277	8/15/2007	UT	NA	42	31	32	0	0	7	10	10	3	0	13	Maggie.Wilkens	2/28/2008	15.3	5	4	10.8	14.1	1.82	17	0	17	0	83	0	0.0014
a	8/17/2007	277	8/15/2007	UT	NA	42	31	32	0	0	7	10	10	3	0	13	Maggie.Wilkens	2/28/2008	15.3	5	5	11.7	19.1	1.89	17	0	17	0	83	0	0.0015
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	1	11	20.2	2.22	4	0	3	0	66	0	0.0012
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	2	12.1	20.9	2.61	4	0	3	0	66	0	0.0013
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	3	11.7	21.6	2.78	4	0	3	0	66	0	0.0011
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	4	12.7	21	3.17	4	0	3	0	66	0	0.0011
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	5	10.8	21.1	2.61	4	0	3	0	66	0	0.0014
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	6	12.1	21.1	2.84	4	0	3	0	66	0	0.0011
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	7	11.5	19.4	4.44	4	0	3	0	66	0	0.0004
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	8	11.6	21	2.64	4	0	3	0	66	0	0.0013
a	8/17/2007	278	8/15/2007	UT	NA	52	39	48	2	0	16	6	9	2	0	8	Caitlin.Sullivan	3/25/2008	17	10	9	11.3	21.4	2.45	4	0	3	0	66	0	0.0014
